consensus_timestamp,id,type,nonce,entity_id,parent_transaction
1723439282069761300,0.0.2@1723439273.458842613,11,1,4673700,
1723440383006289000,0.0.2@1723440372.467367563,11,1,4673704,
1723440463483461000,0.0.2@1723440453.756964091,11,1,4673705,
1723440662037348900,0.0.2@1723440651.726374887,11,1,4673706,
1723441100173382100,0.0.2@1723441089.809325502,11,1,4673714,
1723442188260907000,0.0.2@1723442174.975599792,11,1,4673743,
1723442940719684600,0.0.2@1723442931.571025213,11,1,4673766,
1723444620726879200,0.0.2@1723444607.814612369,11,1,4673817,
1723446385626470400,0.0.2@1723446373.875855344,11,1,4673823,
1723446510570451000,0.0.2@1723446499.217055030,11,1,4673826,
1723447480567721000,0.0.2@1723447468.398194966,11,1,4673829,
1723448072047706000,0.0.2@1723448059.785954399,11,1,4673838,
1723451520540257000,0.0.2@1723451511.251600465,11,1,4673900,
1723452360687881000,0.0.2@1723452348.415306994,11,1,4673922,
1723466970616457000,0.0.2@1723466961.337672207,11,1,4674572,
1723467982997924400,0.0.2@1723467971.621923761,11,1,4674610,
1723472040570009000,0.0.2@1723472032.213517610,11,1,4674689,
1723476660510785300,0.0.2@1723476649.919811981,11,1,4674813,
1723478003733581300,0.0.2@1723477991.788712193,11,1,4674887,
1723478700607091500,0.0.2@1723478688.352016701,11,1,4674917,
1723478790677753600,0.0.2@1723478777.818873280,11,1,4674918,
1723479570777894700,0.0.2@1723479560.129599768,11,1,4674945,
1723480590653971000,0.0.2@1723480579.361833377,11,1,4674952,
1723482210629708000,0.0.2@1723482200.125662272,11,1,4674971,
1723482212727565000,0.0.2@1723482201.207195382,11,1,4674972,
1723484580646727000,0.0.2@1723484570.963570940,11,1,4675144,
1723491870757556200,0.0.2@1723491860.113266583,11,1,4675510,
1723492270777396000,0.0.2@1723492261.813135692,11,1,4675515,
1723497310527415300,0.0.2@1723497301.016953085,11,1,4675592,
1723499312546946000,0.0.2@1723499301.718726134,11,1,4675733,
1723499339727649000,0.0.2@1723499329.964268055,11,1,4675739,
1723507470606787000,0.0.2@1723507462.022772757,11,1,4675819,
1723519830667281000,0.0.2@1723519818.230140237,11,1,4676034,
1723521590028070000,0.0.2@1723521581.687441599,11,1,4676040,
1723522630560590300,0.0.2@1723522621.863034145,11,1,4676042,
1723522740436512000,0.0.2@1723522729.385587700,11,1,4676043,
1723523100677855200,0.0.2@1723523088.860158973,11,1,4676046,
1723530660546968800,0.0.2@1723530648.153669605,11,1,4676193,
1723534590631017000,0.0.2@1723534579.678872239,11,1,4676326,
1723545480649507000,0.0.2@1723545472.300107450,11,1,4677183,
1723546294066396000,0.0.2@1723546281.123312122,11,1,4677193,
1723547880959910000,0.0.2@1723547870.692466641,11,1,4677325,
1723551310526707000,0.0.2@1723551300.247369175,11,1,4677375,
1723552480506573000,0.0.2@1723552468.288410774,11,1,4677484,
1723553700496880000,0.0.2@1723553691.593535971,11,1,4677499,
1723555710677050600,0.0.2@1723555701.548074676,11,1,4677734,
1723556220656676000,0.0.2@1723556207.381409215,11,1,4677739,
1723557930657568000,0.0.2@1723557920.517787348,11,1,4677763,
1723558420593430500,0.0.2@1723558409.485838385,11,1,4677768,
1723558650750105000,0.0.2@1723558639.627239451,11,1,4677772,
1723558652498048000,0.0.2@1723558642.964403292,11,1,4677773,
1723562460676291000,0.0.2@1723562449.814821929,11,1,4677828,
1723565717107301600,0.0.2@1723565706.194941603,11,1,4678126,
1723565739306434000,0.0.2@1723565729.920000948,11,1,4678127,
1723566060597617400,0.0.2@1723566048.374362106,11,1,4678128,
1723566120648109000,0.0.2@1723566110.555014535,11,1,4678131,
1723567770706317000,0.0.2@1723567760.506042765,11,1,4678177,
1723567950633303000,0.0.2@1723567941.950694774,11,1,4678179,
1723568640680893200,0.0.2@1723568628.995866257,11,1,4678298,
1723570680546974000,0.0.2@1723570668.943177107,11,1,4678423,
1723572910550309000,0.0.2@1723572898.263747578,11,1,4678532,
1723573080716505000,0.0.2@1723573069.086974407,11,1,4678535,
1723586220546510000,0.0.2@1723586209.776962802,11,1,4678777,
1723586280529782000,0.0.2@1723586269.816146067,11,1,4678779,
1723588863147060000,0.0.2@1723588854.597932208,11,1,4678792,
1723589500489753300,0.0.2@1723589489.192808076,11,1,4678799,
1723589650419745000,0.0.2@1723589639.520743778,11,1,4678801,
1723590310486301200,0.0.2@1723590301.479947349,11,1,4678816,
1723590490408000000,0.0.2@1723590477.487677016,11,1,4678817,
1723613018166300000,0.0.2@1723613004.991514152,11,1,4678992,
1723616310647819000,0.0.2@1723616300.692534454,11,1,4679018,
1723620990689267700,0.0.2@1723620982.134585383,11,1,4679076,
1723626120684066000,0.0.2@1723626112.094922562,11,1,4679166,
1723626300576200700,0.0.2@1723626291.860287269,11,1,4679175,
1723632270800698000,0.0.2@1723632259.140853516,11,1,4679326,
1723634440506419000,0.0.2@1723634429.874730511,11,1,4679366,
1723634442336987000,0.0.2@1723634433.227626339,11,1,4679367,
1723643349473369000,0.0.2@1723643340.348762548,11,1,4680076,
1723643950590082800,0.0.2@1723643940.021893108,11,1,4680094,
1723647300640792000,0.0.2@1723647289.574231996,11,1,4680149,
1723649520660818000,0.0.2@1723649509.585098012,11,1,4680183,
1723650346388057300,0.0.2@1723650333.070335493,11,1,4680198,
1723650780570446000,0.0.2@1723650770.388670162,11,1,4680207,
1723655130736964000,0.0.2@1723655119.510183891,11,1,4680272,
1723660320757026800,0.0.2@1723660307.836105140,11,1,4680452,
1723665130466468900,0.0.2@1723665118.555355638,11,1,4680889,
1723696856740248300,0.0.2@1723696843.493574602,11,1,4684881,
1723696883673934000,0.0.2@1723696875.034101339,11,1,4684882,
1723696903312321000,0.0.2@1723696894.123353559,11,1,4684883,
1723700910656684800,0.0.2@1723700898.111475292,11,1,4684929,
1723700912896468000,0.0.2@1723700900.924629783,11,1,4684930,
1723701270713084000,0.0.2@1723701259.448318091,11,1,4684933,
1723701327883746000,0.0.2@1723701316.044095777,11,1,4684934,
1723704600664965000,0.0.2@1723704589.468932456,11,1,4684954,
1723704882736303000,0.0.2@1723704873.936578902,11,1,4684959,
1723710024434355000,0.0.2@1723710015.850143374,11,1,4685058,
1723710150722698800,0.0.2@1723710141.735749887,11,1,4685061,
1723710210606601700,0.0.2@1723710197.343198412,11,1,4685062,
1723710344603926000,0.0.2@1723710335.378878538,11,1,4685064,
1723712800576394000,0.0.2@1723712790.412760280,11,1,4685133,
1723712802972933000,0.0.2@1723712792.690072344,11,1,4685134,
1723713394662318800,0.0.2@1723713385.715505461,11,1,4685154,
1723713591366749000,0.0.2@1723713580.066033950,11,1,4685160,
1723714260726201000,0.0.2@1723714248.362254636,11,1,4685186,
1723717230672236500,0.0.2@1723717221.225391360,11,1,4685323,
1723717800636536000,0.0.2@1723717792.159266873,11,1,4685331,
1723718311014610000,0.0.2@1723718302.190868693,11,1,4685348,
1723718521006270000,0.0.2@1723718509.168251675,11,1,4685352,
1723719071442233900,0.0.2@1723719060.900567201,11,1,4685370,
1723719721926352100,0.0.2@1723719712.219176039,11,1,4685407,
1723720339890570800,0.0.2@1723720329.311048678,11,1,4685442,
1723720364340526000,0.0.2@1723720353.806457459,11,1,4685444,
1723720370976679000,0.0.2@1723720358.103377439,11,1,4685445,
1723720430765124000,0.0.2@1723720421.393956320,11,1,4685447,
1723720470576597000,0.0.2@1723720460.375011768,11,1,4685452,
1723720504686638000,0.0.2@1723720494.510829058,11,1,4685454,
1723726500566909000,0.0.2@1723726488.725594756,11,1,4685653,
1723730676400359200,0.0.2@1723730666.220240768,11,1,4685697,
1723731160526325000,0.0.2@1723731148.778382073,11,1,4685704,
1723733980503117000,0.0.2@1723733970.512979363,11,1,4685859,
1723735117676591000,0.0.2@1723735105.319119572,11,1,4685878,
1723736321104280000,0.0.2@1723736310.936387725,11,1,4685896,
1723737384136975000,0.0.2@1723737372.869438249,11,1,4685916,
1723738370646694000,0.0.2@1723738358.559501229,11,1,4685927,
1723738372452605000,0.0.2@1723738359.867728606,11,1,4685928,
1723743880590632000,0.0.2@1723743867.441389218,11,1,4686073,
1723745200523989800,0.0.2@1723745191.451384278,11,1,4686106,
1723745250744619000,0.0.2@1723745241.076781104,11,1,4686109,
1723749930676482600,0.0.2@1723749921.406101589,11,1,4686158,
1723750450456495400,0.0.2@1723750440.860328280,11,1,4686174,
1723762800686773000,0.0.2@1723762788.637844959,11,1,4686375,
1723763875443054000,0.0.2@1723763863.111686887,11,1,4686386,
1723767780736953000,0.0.2@1723767770.751414535,11,1,4686413,
1723767798456858400,0.0.2@1723767788.620346227,11,1,4686414,
1723768472703098000,0.0.2@1723768460.996168503,11,1,4686468,
1723778413706849000,0.0.2@1723778404.175442701,11,1,4686553,
1723778670596432100,0.0.2@1723778660.016989319,11,1,4686554,
1723779210554502000,0.0.2@1723779198.233098104,11,1,4686555,
1723792230692631000,0.0.2@1723792219.234807443,11,1,4686677,
1723792570613028000,0.0.2@1723792559.927030079,11,1,4686700,
1723794510822429700,0.0.2@1723794502.422365426,11,1,4686712,
1723797330813368000,0.0.2@1723797320.612647611,11,1,4686739,
1723798055756733000,0.0.2@1723798042.408912655,11,1,4686751,
1723800280464929800,0.0.2@1723800271.359538408,11,1,4686792,
1723800330662625000,0.0.2@1723800318.265647439,11,1,4686793,
1723814130672244500,0.0.2@1723814119.389933117,11,1,4687135,
1723814580786678000,0.0.2@1723814570.125536427,11,1,4687145,
1723816109632946000,0.0.2@1723816097.958156646,11,1,4687161,
1723817740496730000,0.0.2@1723817729.686252474,11,1,4687200,
1723818360746884000,0.0.2@1723818347.950230097,11,1,4687244,
1723818840694836200,0.0.2@1723818828.016427491,11,1,4687247,
1723820591267062000,0.0.2@1723820579.450369653,11,1,4687318,
1723820765183366000,0.0.2@1723820754.597784528,11,1,4687326,
1723821730542389000,0.0.2@1723821719.759353525,11,1,4687356,
1723822830683056400,0.0.2@1723822819.148855142,11,1,4687376,
1723825630476956200,0.0.2@1723825620.878361417,11,1,4687443,
1723826970722631000,0.0.2@1723826959.547812743,11,1,4687460,
1723833390853913300,0.0.2@1723833382.313701486,11,1,4687614,
1723837760646365000,0.0.2@1723837747.518684883,11,1,4687645,
1723837762804240000,0.0.2@1723837751.078761720,11,1,4687646,
1723838100692399000,0.0.2@1723838089.589062403,11,1,4687648,
1723867000645104000,0.0.2@1723866991.971610750,11,1,4687826,
1723877740006528300,0.0.2@1723877729.957100603,11,1,4687902,
1723878055583114000,0.0.2@1723878043.076562955,11,1,4687903,
1723892730736154000,0.0.2@1723892720.631172556,11,1,4688001,
1723897510542393000,0.0.2@1723897499.704234936,11,1,4688037,
1723899539653968600,0.0.2@1723899530.129515061,11,1,4688045,
1723899690642761000,0.0.2@1723899679.673018481,11,1,4688046,
1723903090473012000,0.0.2@1723903080.953154068,11,1,4688160,
1723905766642955500,0.0.2@1723905754.013857812,11,1,4688176,
1723907800576520700,0.0.2@1723907791.213252225,11,1,4688197,
1723907802743911700,0.0.2@1723907789.773809081,11,1,4688198,
1723907892894813700,0.0.2@1723907880.629918049,11,1,4688201,
1723908910566288000,0.0.2@1723908899.623656714,11,1,4688206,
1723909680836904000,0.0.2@1723909671.803601776,11,1,4688216,
1723912650806888000,0.0.2@1723912639.730185147,11,1,4688228,
1723912871324482800,0.0.2@1723912858.346174427,11,1,4688231,
1723913100936643000,0.0.2@1723913091.226367715,11,1,4688232,
1723913850734580000,0.0.2@1723913841.265073622,11,1,4688238,
1723915540553614000,0.0.2@1723915529.379629457,11,1,4688253,
1723917045362971400,0.0.2@1723917032.335486444,11,1,4688254,
1723917930837059000,0.0.2@1723917919.241877670,11,1,4688259,
1723921186055151000,0.0.2@1723921174.808689926,11,1,4688280,
1723921320562964000,0.0.2@1723921309.067752047,11,1,4688282,
1723932550592383000,0.0.2@1723932539.557827293,11,1,4688320,
1723937460790442000,0.0.2@1723937448.050412888,11,1,4688364,
1723946940666359000,0.0.2@1723946927.788999434,11,1,4688459,
1723953657056279600,0.0.2@1723953644.539729620,11,1,4688506,
1723958380413111000,0.0.2@1723958370.852135997,11,1,4688551,
1723958382207055000,0.0.2@1723958369.081767356,11,1,4688552,
1723960690743048200,0.0.2@1723960680.803478854,11,1,4688588,
1723962269090756000,0.0.2@1723962258.945100331,11,1,4688608,
1723970533292829400,0.0.2@1723970520.695717241,11,1,4688641,
1723972327452921000,0.0.2@1723972317.073267154,11,1,4688655,
1723972870522285800,0.0.2@1723972860.593956054,11,1,4688657,
1723974750893774300,0.0.2@1723974742.028849503,11,1,4688662,
1723981620516898000,0.0.2@1723981612.197144720,11,1,4688749,
1723986580472466000,0.0.2@1723986569.484878145,11,1,4688885,
1723986750836353000,0.0.2@1723986741.543566536,11,1,4688886,
1723990450700204000,0.0.2@1723990438.407528635,11,1,4688921,
1723991682922837500,0.0.2@1723991672.310614283,11,1,4688950,
1723991760316597200,0.0.2@1723991748.959609810,11,1,4688951,
1723991805434587600,0.0.2@1723991796.322995116,11,1,4688952,
1723995540706352000,0.0.2@1723995527.394592493,11,1,4688997,
1724000030412553000,0.0.2@1724000018.783789098,11,1,4689032,
1724000032512520000,0.0.2@1724000021.646155250,11,1,4689033,
1724003700824404000,0.0.2@1724003688.545278447,11,1,4689082,
1724003790643847200,0.0.2@1724003781.471202993,11,1,4689087,
1724004850493869000,0.0.2@1724004841.110140049,11,1,4689106,
1724005560463996000,0.0.2@1724005551.458856947,11,1,4689123,
1724008250490225700,0.0.2@1724008240.153554498,11,1,4689167,
1724009203341027300,0.0.2@1724009193.775391547,11,1,4689197,
1724010210797070000,0.0.2@1724010198.828297527,11,1,4689212,
1724010270621051000,0.0.2@1724010258.273857865,11,1,4689213,
1724011440623020800,0.0.2@1724011428.094944880,11,1,4689257,
1724013100726732500,0.0.2@1724013090.817117032,11,1,4689293,
1724013120694328000,0.0.2@1724013108.726387752,11,1,4689294,
1724013460572844000,0.0.2@1724013448.199069994,11,1,4689303,
1724014225453065500,0.0.2@1724014212.225232507,11,1,4689327,
1724014619027033000,0.0.2@1724014610.108242102,11,1,4689331,
1724014640622335000,0.0.2@1724014630.601660194,11,1,4689332,
1724014800556531000,0.0.2@1724014792.003358211,11,1,4689343,
1724031300670276400,0.0.2@1724031288.007374792,11,1,4689468,
1724031302966816500,0.0.2@1724031293.441722301,11,1,4689469,
1724034180772370000,0.0.2@1724034172.455555446,11,1,4689526,
1724036149002748000,0.0.2@1724036140.640044445,11,1,4689546,
1724047434130829000,0.0.2@1724047421.563148557,11,1,4689702,
1724048772312803000,0.0.2@1724048763.669005680,11,1,4689730,
1724050470762840000,0.0.2@1724050459.452475620,11,1,4689758,
1724052423283593000,0.0.2@1724052414.561096357,11,1,4689807,
1724052690760738800,0.0.2@1724052682.248076939,11,1,4689814,
1724052692816518000,0.0.2@1724052683.770154951,11,1,4689815,
1724053770696538000,0.0.2@1724053760.994009263,11,1,4689834,
1724053980593114000,0.0.2@1724053967.440270105,11,1,4689837,
1724055260466776600,0.0.2@1724055247.542586752,11,1,4689849,
1724055262767116000,0.0.2@1724055251.564743813,11,1,4689850,
1724056710742907100,0.0.2@1724056702.322316465,11,1,4689882,
1724056860890572300,0.0.2@1724056850.728374677,11,1,4689885,
1724058640556613000,0.0.2@1724058629.190907010,11,1,4689935,
1724058720793769000,0.0.2@1724058708.209262215,11,1,4689937,
1724059510472778000,0.0.2@1724059499.587166820,11,1,4689962,
1724061123600649000,0.0.2@1724061111.697848590,11,1,4689990,
1724063340866771000,0.0.2@1724063331.692257142,11,1,4690039,
1724063908774424800,0.0.2@1724063895.743147873,11,1,4690054,
1724064411146515000,0.0.2@1724064399.660719575,11,1,4690058,
1724065810542498600,0.0.2@1724065797.267852056,11,1,4690082,
1724066070732659500,0.0.2@1724066057.661848944,11,1,4690089,
1724067468140256000,0.0.2@1724067455.949299738,11,1,4690129,
1724067490546486300,0.0.2@1724067477.254254234,11,1,4690130,
1724067509332643600,0.0.2@1724067497.413571897,11,1,4690131,
1724067638433776000,0.0.2@1724067628.658199484,11,1,4690133,
1724067654056739000,0.0.2@1724067642.714531795,11,1,4690135,
1724070750586715000,0.0.2@1724070741.648106851,11,1,4690178,
1724070754406747000,0.0.2@1724070744.384306708,11,1,4690180,
1724071000523082500,0.0.2@1724070990.525198178,11,1,4690192,
1724071800605051600,0.0.2@1724071788.382734741,11,1,4690209,
1724079310537121000,0.0.2@1724079298.678280955,11,1,4690430,
1724080030506318800,0.0.2@1724080017.691737222,11,1,4690444,
1724080086373844000,0.0.2@1724080076.481390121,11,1,4690446,
1724082659383772400,0.0.2@1724082650.728700110,11,1,4690551,
1724083290586668000,0.0.2@1724083277.472790701,11,1,4690622,
1724083924112838100,0.0.2@1724083913.554530451,11,1,4690658,
1724086050890403000,0.0.2@1724086037.540247423,11,1,4690772,
1724089320712829000,0.0.2@1724089307.909816039,11,1,4690845,
1724089380626575000,0.0.2@1724089370.635521133,11,1,4690851,
1724089680544011800,0.0.2@1724089670.109955189,11,1,4690860,
1724089682212758000,0.0.2@1724089669.359191142,11,1,4690861,
1724094810776393000,0.0.2@1724094801.112939262,11,1,4691047,
1724094900824431900,0.0.2@1724094890.724766452,11,1,4691053,
1724095720543681000,0.0.2@1724095710.476093804,11,1,4691086,
1724095720582572000,0.0.2@1724095711.030911880,11,1,4691087,
1724095722290476000,0.0.2@1724095712.473999284,11,1,4691088,
1724095724194579000,0.0.2@1724095713.344128814,11,1,4691089,
1724095726296716000,0.0.2@1724095714.959630140,11,1,4691090,
1724095728220906200,0.0.2@1724095715.198212753,11,1,4691091,
1724095750506973400,0.0.2@1724095740.038088812,11,1,4691092,
1724095752322940700,0.0.2@1724095739.612170816,11,1,4691093,
1724095754310699300,0.0.2@1724095743.977561260,11,1,4691094,
1724095756472880000,0.0.2@1724095745.504026943,11,1,4691095,
1724095780753012700,0.0.2@1724095767.860126767,11,1,4691100,
1724095782834151000,0.0.2@1724095771.769242523,11,1,4691101,
1724095784623908000,0.0.2@1724095774.921470018,11,1,4691102,
1724095786580573700,0.0.2@1724095775.177932216,11,1,4691103,
1724095840484301000,0.0.2@1724095828.447753160,11,1,4691105,
1724095842240287000,0.0.2@1724095831.415242228,11,1,4691106,
1724095844635004200,0.0.2@1724095831.541263674,11,1,4691107,
1724095846460547800,0.0.2@1724095836.895592523,11,1,4691108,
1724095870584763000,0.0.2@1724095859.748039621,11,1,4691109,
1724095872902992100,0.0.2@1724095862.729331160,11,1,4691110,
1724095874743457000,0.0.2@1724095866.020936369,11,1,4691111,
1724095876466938000,0.0.2@1724095866.633190978,11,1,4691112,
1724095930464570000,0.0.2@1724095921.102437758,11,1,4691116,
1724095932303376100,0.0.2@1724095922.047262008,11,1,4691117,
1724095950927050000,0.0.2@1724095940.811148300,11,1,4691120,
1724095952946528300,0.0.2@1724095943.068681723,11,1,4691121,
1724096010870758700,0.0.2@1724096001.725437069,11,1,4691122,
1724096013057017000,0.0.2@1724096003.256199372,11,1,4691123,
1724096070673554200,0.0.2@1724096059.122674182,11,1,4691129,
1724096072461027300,0.0.2@1724096061.927988114,11,1,4691130,
1724096140504907500,0.0.2@1724096127.354304305,11,1,4691132,
1724096142664372000,0.0.2@1724096133.302772546,11,1,4691133,
1724096200402485000,0.0.2@1724096188.530624831,11,1,4691135,
1724096202126635000,0.0.2@1724096193.821093572,11,1,4691136,
1724096320653751600,0.0.2@1724096308.737151835,11,1,4691139,
1724096323015118300,0.0.2@1724096313.906069866,11,1,4691140,
1724096410496464100,0.0.2@1724096401.207834887,11,1,4691141,
1724096412426919700,0.0.2@1724096400.188841799,11,1,4691142,
1724096470533815000,0.0.2@1724096457.498628854,11,1,4691143,
1724096472496300500,0.0.2@1724096461.035363767,11,1,4691144,
1724096500476473300,0.0.2@1724096487.238793872,11,1,4691145,
1724096502251045600,0.0.2@1724096492.994557601,11,1,4691146,
1724096530713590000,0.0.2@1724096518.729736027,11,1,4691147,
1724096532776590000,0.0.2@1724096519.957682970,11,1,4691148,
1724096560497097500,0.0.2@1724096549.217665178,11,1,4691150,
1724096562442601000,0.0.2@1724096553.100715376,11,1,4691151,
1724096650644925000,0.0.2@1724096638.919308493,11,1,4691155,
1724096652710310000,0.0.2@1724096643.194018074,11,1,4691156,
1724096670526929000,0.0.2@1724096660.803396770,11,1,4691157,
1724096672372486000,0.0.2@1724096661.905849145,11,1,4691158,
1724096710563277000,0.0.2@1724096697.475475205,11,1,4691162,
1724096712900505900,0.0.2@1724096704.154076464,11,1,4691163,
1724096730604416000,0.0.2@1724096719.414710614,11,1,4691166,
1724096732692952000,0.0.2@1724096721.718144633,11,1,4691167,
1724096850876696800,0.0.2@1724096838.975018677,11,1,4691173,
1724096852546614000,0.0.2@1724096843.902411823,11,1,4691174,
1724096890606991400,0.0.2@1724096878.158637629,11,1,4691175,
1724096892666450200,0.0.2@1724096882.164405028,11,1,4691176,
1724096920586239000,0.0.2@1724096910.645280753,11,1,4691179,
1724096922326375000,0.0.2@1724096909.117800382,11,1,4691180,
1724096940626617000,0.0.2@1724096928.422800328,11,1,4691181,
1724096942476959700,0.0.2@1724096930.207077425,11,1,4691182,
1724096970602909000,0.0.2@1724096960.420336397,11,1,4691184,
1724096972503371000,0.0.2@1724096963.780536123,11,1,4691185,
1724097040486686000,0.0.2@1724097030.055529694,11,1,4691189,
1724097042386640100,0.0.2@1724097031.606190344,11,1,4691190,
1724097130610453000,0.0.2@1724097120.378216863,11,1,4691191,
1724097132380683000,0.0.2@1724097121.541886076,11,1,4691192,
1724097160414102000,0.0.2@1724097149.462196748,11,1,4691195,
1724097162350762500,0.0.2@1724097153.725997428,11,1,4691196,
1724097190640632000,0.0.2@1724097177.980123636,11,1,4691197,
1724097192594146000,0.0.2@1724097183.945811838,11,1,4691198,
1724097220606642000,0.0.2@1724097207.291744393,11,1,4691199,
1724097222510505000,0.0.2@1724097209.338904705,11,1,4691200,
1724097240754319400,0.0.2@1724097229.601015364,11,1,4691202,
1724097242653733000,0.0.2@1724097232.097304149,11,1,4691203,
1724097330632809000,0.0.2@1724097321.584843413,11,1,4691204,
1724097332436965000,0.0.2@1724097320.366306905,11,1,4691205,
1724097370503541000,0.0.2@1724097360.016328691,11,1,4691206,
1724097372646544600,0.0.2@1724097363.471551074,11,1,4691207,
1724097400524659500,0.0.2@1724097392.029286891,11,1,4691208,
1724097402403728100,0.0.2@1724097392.325859829,11,1,4691209,
1724097460460300000,0.0.2@1724097448.940245068,11,1,4691210,
1724097462531148000,0.0.2@1724097453.530676291,11,1,4691211,
1724097480831066000,0.0.2@1724097470.406430094,11,1,4691212,
1724097482830985000,0.0.2@1724097469.875971825,11,1,4691213,
1724097510541130200,0.0.2@1724097501.390951696,11,1,4691214,
1724097512490546000,0.0.2@1724097499.493680607,11,1,4691215,
1724097571053665000,0.0.2@1724097560.080756327,11,1,4691216,
1724097572976378400,0.0.2@1724097562.731926230,11,1,4691217,
1724097630776945200,0.0.2@1724097621.025066384,11,1,4691218,
1724097632786677500,0.0.2@1724097622.972676178,11,1,4691219,
1724097661073842400,0.0.2@1724097648.042147024,11,1,4691220,
1724097663335094800,0.0.2@1724097651.760302093,11,1,4691221,
1724097750566836000,0.0.2@1724097741.712121959,11,1,4691224,
1724097752536299800,0.0.2@1724097741.594970282,11,1,4691226,
1724097780862753000,0.0.2@1724097771.398244288,11,1,4691227,
1724097782752567300,0.0.2@1724097769.747357281,11,1,4691228,
1724097810632437200,0.0.2@1724097799.931773548,11,1,4691230,
1724097812700600000,0.0.2@1724097801.465273388,11,1,4691231,
1724097850552933000,0.0.2@1724097839.124835733,11,1,4691232,
1724097852337044700,0.0.2@1724097841.878426286,11,1,4691233,
1724097870874126000,0.0.2@1724097859.671001715,11,1,4691234,
1724097872696406300,0.0.2@1724097860.734227505,11,1,4691235,
1724097900775119400,0.0.2@1724097887.872265145,11,1,4691236,
1724097903014619400,0.0.2@1724097890.789945278,11,1,4691237,
1724097930694245000,0.0.2@1724097921.568981885,11,1,4691238,
1724097932882422300,0.0.2@1724097923.745308231,11,1,4691239,
1724098000480891000,0.0.2@1724097990.301384406,11,1,4691240,
1724098002446794000,0.0.2@1724097993.739618273,11,1,4691241,
1724098050863816000,0.0.2@1724098037.530563459,11,1,4691242,
1724098052743278000,0.0.2@1724098041.576419755,11,1,4691243,
1724098110800513000,0.0.2@1724098101.279193997,11,1,4691245,
1724098112906901500,0.0.2@1724098103.550148498,11,1,4691246,
1724098140620351000,0.0.2@1724098130.442328215,11,1,4691247,
1724098142836324000,0.0.2@1724098130.946531320,11,1,4691248,
1724098170686544100,0.0.2@1724098161.558504374,11,1,4691249,
1724098172564078000,0.0.2@1724098160.995424310,11,1,4691250,
1724098210466878000,0.0.2@1724098197.981948813,11,1,4691252,
1724098212247007700,0.0.2@1724098200.028431289,11,1,4691253,
1724098230564064500,0.0.2@1724098220.551120028,11,1,4691254,
1724098232406657000,0.0.2@1724098221.389851110,11,1,4691255,
1724098270634078000,0.0.2@1724098259.131906075,11,1,4691258,
1724098272676532000,0.0.2@1724098259.859947085,11,1,4691259,
1724098420453661000,0.0.2@1724098409.261220470,11,1,4691262,
1724098422620609800,0.0.2@1724098413.164448737,11,1,4691263,
1724098500903649000,0.0.2@1724098489.303474128,11,1,4691264,
1724098503253284000,0.0.2@1724098490.875712416,11,1,4691265,
1724098530752751900,0.0.2@1724098520.391669956,11,1,4691267,
1724098532472781000,0.0.2@1724098523.176474269,11,1,4691268,
1724098600510453800,0.0.2@1724098588.573205313,11,1,4691270,
1724098602636745000,0.0.2@1724098591.861434267,11,1,4691271,
1724098630503088400,0.0.2@1724098617.332987183,11,1,4691272,
1724098632316894500,0.0.2@1724098620.740164405,11,1,4691273,
1724098720366762000,0.0.2@1724098709.905966032,11,1,4691274,
1724098722294498000,0.0.2@1724098711.821349044,11,1,4691275,
1724098870464851000,0.0.2@1724098859.756529917,11,1,4691286,
1724098872183051500,0.0.2@1724098862.142009550,11,1,4691287,
1724098920833025000,0.0.2@1724098912.265578782,11,1,4691288,
1724098923044324000,0.0.2@1724098911.620489730,11,1,4691289,
1724098960537090800,0.0.2@1724098950.399384641,11,1,4691290,
1724098962436287000,0.0.2@1724098952.471018696,11,1,4691291,
1724098990496843800,0.0.2@1724098978.754524926,11,1,4691292,
1724098992386601000,0.0.2@1724098980.472310596,11,1,4691293,
1724099020626669000,0.0.2@1724099008.757760669,11,1,4691294,
1724099022684795600,0.0.2@1724099009.761528509,11,1,4691295,
1724099050486507000,0.0.2@1724099039.128349815,11,1,4691297,
1724099052342658000,0.0.2@1724099039.398858479,11,1,4691298,
1724099110704062000,0.0.2@1724099100.120629799,11,1,4691301,
1724099112627017000,0.0.2@1724099103.089975193,11,1,4691302,
1724099140742694100,0.0.2@1724099130.072602967,11,1,4691304,
1724099142446212600,0.0.2@1724099131.384049551,11,1,4691305,
1724099190686690300,0.0.2@1724099178.690166376,11,1,4691307,
1724099192434863000,0.0.2@1724099183.577487325,11,1,4691308,
1724099230473889000,0.0.2@1724099217.936737618,11,1,4691309,
1724099232262493000,0.0.2@1724099222.598888588,11,1,4691310,
1724099260573812000,0.0.2@1724099250.405023000,11,1,4691311,
1724099262816420000,0.0.2@1724099251.863525926,11,1,4691312,
1724099440524006000,0.0.2@1724099427.348540394,11,1,4691317,
1724099442597083600,0.0.2@1724099430.597038549,11,1,4691318,
1724099520821089500,0.0.2@1724099509.857494272,11,1,4691321,
1724099523026784000,0.0.2@1724099510.890504180,11,1,4691322,
1724099560426685000,0.0.2@1724099547.857572258,11,1,4691323,
1724099562453827800,0.0.2@1724099553.115306026,11,1,4691324,
1724099610803806000,0.0.2@1724099598.897036547,11,1,4691327,
1724099613133262600,0.0.2@1724099603.078702210,11,1,4691328,
1724099710537012000,0.0.2@1724099699.512042801,11,1,4691330,
